original_product_url,product_name,size,color_image,colors,description,gender,images,original_price,sale_price,special_offer,brand,website_name,website_domain
https://www.pacsun.com/pacsun./norcal-fleece-half-zip-sweatshirt-0751491921696.html?country=IN,PACSUN. Norcal Fleece Half-Zip Sweatshirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLUE'],Sherpa fleece fabric Stand-up collar Half-zip front closure Long sleeves Elastic band Cropped length Side pockets,women,[''],"INR 3,015.00",,Take 17% Off With Code 17OFF,PACSUN.,pacsun,www.pacsun.com
https://www.pacsun.com/champion/crew-neck-sweatshirt-0751499380066.html?country=IN,Champion Crew Neck Sweatshirt,['SML   SIZE'],None,['WHITE'],"Pullover sweatshirt Crew neckline Long sleeves Logo patch at front Relaxed fit 84% cotton, 16% polyester Machine washable",women,[''],"INR 4,080.00",,Take 17% Off With Code 17OFF,Champion,pacsun,www.pacsun.com
https://www.pacsun.com/playboy/oversized-crew-neck-sweatshirt-0751250500215.html?country=IN,Playboy Oversized Crew Neck Sweatshirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLUE'],"Crew neckline Long sleeves Oversized fit Logo graphic Side pockets Model is wearing a small 60% cotton, 40% polyester Machine washable",women,[''],"INR 3,505.00",,,Playboy,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/dawn-cropped-half-zip-sweatshirt-0751600120011.html?country=IN,LA Hearts Dawn Cropped Half-Zip Sweatshirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['E. HEATHER GREY'],"Fleece lining Long sleeves Stand-up collar Half-zip front closure Cropped length Model is wearing a small 85% cotton, 15% polyester Machine washable",women,[''],"INR 2,852.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/playboy/full-zipper-hoodie-0751250500217.html?country=IN,Playboy Full Zipper Hoodie,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['WHITE/YELLOW'],"Full zipper front closure Long sleeves Drawcord hood Logo graphic on back Front pockets Model is wearing a small 60% cotton, 40% polyester Machine washable",women,[''],"INR 3,668.00",,,Playboy,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/bella-cropped-pullover-sweatshirt-0751484260039.html?country=IN,LA Hearts Bella Cropped Pullover Sweatshirt,"['MED   SIZE', 'LRG   SIZE', 'XS    SIZE', 'SML   SIZE']",None,['HEATHER GREY'],"Crew neckline Long sleeves Front graphic Cropped length Fleece lining Model is wearing a small 60% cotton, 40% polyester Machine washable",women,[''],"INR 2,689.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/meet-in-new-york-hoodie-0751454500330.html?country=IN,John Galt Meet in New York Hoodie,['1SZ   SIZE'],None,['BLACK'],Custom graphics Kangaroo pocket Long sleeves Adjustable drawstring hood Heavyweight fabrication Machine washable,women,[''],"INR 3,427.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/black-butterfly-hoodie-0751454500341.html?country=IN,John Galt Black Butterfly Hoodie,['1SZ   SIZE'],None,['BLACK'],Drawcord hood Long sleeves Butterfly embroidery Kangaroo pocket Machine washable,women,[''],"INR 2,856.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/christy-new-york-hoodie-0751454500343.html?country=IN,John Galt Christy New York Hoodie,['1SZ   SIZE'],None,['BLACK/RED'],"Drawcord hood Long sleeves Kangaroo pocket Front graphic Oversized fit 82% cotton, 18% polyester Machine washable",women,[''],"INR 3,672.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/carla-full-zip-hoodie-0751454500338.html?country=IN,John Galt Carla Full-Zip Hoodie,['1SZ   SIZE'],None,['LIGHT GRAY'],Full-zip sweater Drawstring adjustable hood Hand pockets Cotton fabrication,women,[''],"INR 3,427.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/brooklyn-hoodie-0751454500339.html?country=IN,John Galt Brooklyn Hoodie,['1SZ   SIZE'],None,['BLACK'],Custom Brooklyn graphics Kangaroo pocket Long sleeves Adjustable drawstring hood Heavyweight fabrication Machine washable,women,[''],"INR 2,938.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/ruffle-wrap-skirt-0840471630050.html?country=IN,LA Hearts Ruffle Wrap Skirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['FLORAL'],"14"" center front length Woven fabric Wrap front with tie Ruffle hem Model is wearing a small 100% polyester Hand wash",women,[''],"INR 3,015.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/side-cinched-mini-skirt-0840471630048.html?country=IN,LA Hearts Side Cinched Mini Skirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],Double side cinched detail Pleated front Elastic waistband Woven fabric Model is wearing a small 100% polyester Hand wash,women,[''],"INR 2,852.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/side-cinched-mini-skirt-0840471630049.html?country=IN,LA Hearts Side Cinched Mini Skirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['GREEN'],Double side cinched detail Pleated front Elastic waistband Woven fabric Model is wearing a small 100% polyester Hand wash,women,[''],"INR 2,852.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/arden-full-zip-hoodie-0751454500327.html?country=IN,John Galt Arden Full Zip Hoodie,['1SZ   SIZE'],None,['LIGHT GRAY'],Full-zip sweater Fixed hood Cropped fit Cotton fabrication,women,[''],"INR 2,856.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/smocked-mini-skirt-0840461580131.html?country=IN,LA Hearts Smocked Mini Skirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['GREEN'],"17"" center front length Smocked body Ruffled hem Model is wearing a small 100% rayon Machine washable",women,[''],"INR 3,015.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/floral-midi-skirt-0840461580132.html?country=IN,LA Hearts Floral Midi Skirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['LIGHT BLUE'],"31"" center front length Woven fabric Floral print Front slit Hidden side zipper closure Model is wearing a small",women,[''],"INR 2,852.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/salero-swim/tie-dye-wide-strap-bralette-bikini-top-0800148510001998.html?country=IN,Salero Swim Tie Dye Wide Strap Bralette Bikini Top,"['XS    SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['TIE DYE'],Lined; Removable padding Triangle cups Fixed straps Ring front and back detail Model is wearing a small Hand wash,women,[''],"INR 3,519.00",,Take 17% Off With Code 17OFF,Salero Swim,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts-by-pacsun/purple-nadia-sporty-cropped-bikini-top-0810451180505054.html?country=IN,LA Hearts by PacSun Purple Nadia Sporty Cropped Bikini Top,"['MED   SIZE', 'LRG   SIZE', 'XLG   SIZE', 'XXSML SIZE', 'XS    SIZE']",None,['PURPLE'],"Lined; Unpadded V-neckline Fixed straps Cropped silhouette Back clasp closure Model is wearing an xsmall 80% nylon, 20% spandex Hand wash",women,[''],"INR 2,208.00",,Take 17% Off With Code 17OFF,LA Hearts by PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts-by-pacsun/orange-summerland-skinny-binded-bikini-bottom-0811451180375080.html?country=IN,LA Hearts by PacSun Orange Summerland Skinny Binded Bikini Bottom,"['XXSML SIZE', 'XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE', 'XLG   SIZE']",None,['ORANGE'],"Lined Low-rise Thin side straps Cheeky seat coverage Model is wearing an xsmall 80% nylon, 20% spandex Hand wash",women,[''],"INR 2,044.00",,Take 17% Off With Code 17OFF,LA Hearts by PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts-by-pacsun/black-anna-knotted-triangle-bikini-top-0810451180485001.html?country=IN,LA Hearts by PacSun Black Anna Knotted Triangle Bikini Top,"['XXSML SIZE', 'XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE', 'XLG   SIZE']",None,['BLACK'],"Lined; Unpadded Triangle cups Knotted details Ties at neck and back Model is wearing an xsmall 80% nylon, 20% spandex; Lining: 100% polyester Hand wash",women,[''],"INR 2,208.00",,Take 17% Off With Code 17OFF,LA Hearts by PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/rita-thunder-kustom-club-t-shirt-0702454500815.html?country=IN,John Galt Rita Thunder Kustom Club T-Shirt,['1SZ   SIZE'],None,['WHITE'],Crew neck Short sleeves Kustom Club graphic 100% cotton,women,[''],"INR 2,048.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/salero-swim/blue-skinny-string-bikini-bottom-0800148510040040.html?country=IN,Salero Swim Blue Skinny String Bikini Bottom,"['MED   SIZE', 'LRG   SIZE']",None,['BLUE'],Lined Low-rise Thin side straps Cheeky seat coverage Model is wearing a small Hand wash,women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,Salero Swim,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts-by-pacsun/black-anna-knotted-v-bikini-bottom-0811451180360001.html?country=IN,LA Hearts by PacSun Black Anna Knotted V Bikini Bottom,"['XXSML SIZE', 'XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE', 'XLG   SIZE']",None,['BLACK'],"Lined Low-rise V-shaped front Knotted side details High cut leg Cheeky seat coverage Model is wearing an xsmall 80% nylon, 20% spandex Hand wash",women,[''],"INR 2,044.00",,Take 17% Off With Code 17OFF,LA Hearts by PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts-by-pacsun/black-babe-high-waisted-bikini-bottom-0811451180302001.html?country=IN,LA Hearts by PacSun Black Babe High Waisted Bikini Bottom,"['XXSML SIZE', 'XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE', 'XLG   SIZE']",None,['BLACK'],"Lined High-rise High cut leg Cheeky seat coverage Model is wearing a small 80% nylon, 20% spandex Hand wash",women,[''],"INR 2,044.00",,Take 17% Off With Code 17OFF,LA Hearts by PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/the-north-face/red-box-t-shirt-0702519500012.html?country=IN,The North Face Red Box T-Shirt,"['SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['E. HEATHER GREY'],"Short sleeves Crew neckline Logo graphic at left chest and back Relaxed fit Model is wearing an xsmall 90% cotton, 10% polyester Machine washable",women,[''],"INR 2,048.00","Now INR 1,434.00",,The North Face,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/lauren-blue-paperbag-denim-mom-shorts-0829436750077.html?country=IN,PacSun Lauren Blue Paperbag Denim Mom Shorts,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['MEDIUM INDIGO'],"High-rise 11"" rise 2.5"" inseam",women,[''],"INR 3,846.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/dazzle-high-waisted-denim-festival-shorts-0829103680371.html?country=IN,PacSun Dazzle High Waisted Denim Festival Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 10.5"" rise 2.5"" inseam",women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/aquarius-denim-mom-shorts-0829103680379.html?country=IN,PacSun Aquarius Denim Mom Shorts,"['23', '24', '25', '26', '27']",None,['MEDIUM INDIGO'],Mom shorts High-rise 11'' rise 2.5'' inseam,women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/blush-corduroy-paperbag-mom-shorts-0829436750072.html?country=IN,PacSun Blush Corduroy Paperbag Mom Shorts,"['SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLUSH'],"High-rise 11"" rise 2.5"" inseam",women,[''],"INR 4,092.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/inside-blue-denim-mom-shorts-0829445380307.html?country=IN,PacSun Inside Blue Denim Mom Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],"Mom shorts High-rise 11"" rise 2.5"" inseam",women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/3-piece-blue-denim-high-rise-icon-shorts-0829103680361.html?country=IN,PacSun 3 Piece Blue Denim High Rise Icon Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],High-rise 11.75'' rise 3'' inseam,women,[''],"INR 4,092.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/rocky-blue-denim-mom-shorts-0829445380308.html?country=IN,PacSun Rocky Blue Denim Mom Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30']",None,['MEDIUM INDIGO'],"Mom shorts High-rise 11"" rise 2.5"" inseam",women,[''],"INR 3,846.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/black-denim-mom-shorts-0829445380295.html?country=IN,PacSun Black Denim Mom Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['BLACK'],Mom shorts High-rise 11'' rise 2.5'' inseam,women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/june-blue-denim-mom-shorts-0829445380296.html?country=IN,PacSun June Blue Denim Mom Shorts,"['24', '25', '26', '27', '28', '29', '30']",None,['MEDIUM INDIGO'],Mom shorts High-rise 11'' rise 2.5'' inseam,women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/bone-cargo-shorts-0821436750004.html?country=IN,PacSun Bone Cargo Shorts,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BONE'],"2.5"" inseam High-rise Rigid fabric Contrast stitching Cargo side pockets Zip fly, button closure Elastic back waistband Model is wearing a small 100% cotton Machine washable",women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/devon-high-waisted-denim-festival-shorts-0829103680369.html?country=IN,PacSun Devon High Waisted Denim Festival Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 10.5"" rise 2.5"" inseam",women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/abbie-blue-paperbag-denim-mom-shorts-0829436750078.html?country=IN,PacSun Abbie Blue Paperbag Denim Mom Shorts,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['MEDIUM INDIGO'],"High-rise 11"" rise 2.5"" inseam",women,[''],"INR 3,846.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/amber-denim-mom-shorts-0829445380291.html?country=IN,PacSun Amber Denim Mom Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],Mom shorts High-rise 11'' rise 2.5'' inseam,women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/lido-blue-high-waisted-denim-festival-shorts-0829103680363.html?country=IN,PacSun Lido Blue High Waisted Denim Festival Shorts,"['24', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 10.5"" rise 2.5"" inseam",women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/bluebird-denim-mom-shorts-0829445380290.html?country=IN,PacSun Bluebird Denim Mom Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],Mom shorts High-rise 11'' rise 2.5'' inseam,women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/pelican-white-denim-high-rise-icon-shorts-0829445380303.html?country=IN,PacSun Pelican White Denim High Rise Icon Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30']",None,['WHITE'],"High-rise 11.75"" rise 3"" inseam",women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/island-high-waisted-denim-festival-shorts-0829436750073.html?country=IN,PacSun Island High Waisted Denim Festival Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 10.5"" rise 2.5"" inseam",women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/aliso-blue-denim-high-rise-icon-shorts-0829103680365.html?country=IN,PacSun Aliso Blue Denim High Rise Icon Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],High-rise 11.75'' rise 3'' inseam,women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/ripped-black-high-waisted-denim-festival-shorts-0829445380289.html?country=IN,PacSun Ripped Black High Waisted Denim Festival Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['BLACK'],"High-rise 10.5"" rise 2.5"" inseam",women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/me-to-we/surplice-side-cinched-t-shirt-0703468680230.html?country=IN,Me To We Surplice Side Cinched T-Shirt,"['SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['FLORAL'],"Short sleeves V-neckline Surplice front Side cinched detail Fitted Model is wearing an xsmall 95% rayon, 5% spandex Hand wash",women,[''],"INR 1,880.00","Now INR 1,470.00",Take 17% Off With Code 17OFF,Me To We,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/tie-front-woven-top-0731461580457.html?country=IN,LA Hearts Tie Front Woven Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['IVORY'],Woven fabric Short sleeves V-neckline Tie front Ruffle hem Model is wearing a small 100% rayon Machine washable,women,[''],"INR 2,454.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/lace-tie-front-cami-top-0731461580462.html?country=IN,LA Hearts Lace Tie Front Cami Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['WHITE'],Woven fabric Lace trim Adjustable straps Tie front Cropped length Model is wearing an xsmall 100% rayon Machine washable,women,[''],"INR 2,208.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/balboa-blue-high-waisted-denim-festival-shorts-0829103680364.html?country=IN,PacSun Balboa Blue High Waisted Denim Festival Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 10.5"" rise 2.5"" inseam",women,[''],"INR 3,682.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/ps-basics-by-pacsun/easy-cropped-cami-top-0723468680285.html?country=IN,PS Basics by Pacsun Easy Cropped Cami Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['BLACK'],"Thin fixed straps Scoop neckline Cropped length Model is wearing an xsmall 95% rayon, 5% spandex Hand wash",women,[''],"INR 1,225.00",,Take 17% Off With Code 17OFF,PS Basics by Pacsun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/solana-blue-denim-high-rise-icon-shorts-0829103680366.html?country=IN,PacSun Solana Blue Denim High Rise Icon Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '30', '31', '32']",None,['MEDIUM INDIGO'],High-rise 11.75'' rise 3'' inseam,women,[''],"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/smocked-bodice-cami-top-0731461580464.html?country=IN,LA Hearts Smocked Bodice Cami Top,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['WHITE'],Thin fixed straps Scoop neckline Smocked bodice Cropped length Model is wearing an xsmall Self: 100% rayon; Lining: 100% cotton Machine washable,women,[''],"INR 2,208.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/rita-angel-t-shirt-0702454500830.html?country=IN,John Galt Rita Angel T-Shirt,['1SZ   SIZE'],None,['BLACK'],Custom graphics 100% cotton fabrication Crew neck Oversized fit Short sleeves,women,[''],"INR 1,884.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/lottie-moss/lace-bralette-top-0731501980065.html?country=IN,Lottie Moss Lace Bralette Top,"['SML   SIZE', 'MED   SIZE']",None,['BLACK'],Lace fabric Scalloped trim V-neckline Back zipper closure Cropped length Model is wearing a small,women,[''],"INR 2,208.00",,Take 17% Off With Code 17OFF,Lottie Moss,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/ashlyn-dragon-t-shirt-0702454500846.html?country=IN,John Galt Ashlyn Dragon T-Shirt,['1SZ   SIZE'],None,['BLACK'],Crew neck Short sleeves Embroidered dragon graphic 100% cotton Machine washable,women,[''],"INR 1,638.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/goosebumps-horrorland-t-shirt-0702525820001.html?country=IN,Goosebumps Horrorland T-Shirt,['XS    SIZE'],None,['BLACK'],Short sleeves Crew neckline Front graphic Model is wearing a small 100% cotton Machine washable,women,[''],"INR 1,966.00","Now INR 1,573.00",Take 17% Off With Code 17OFF,Pacsun,pacsun,www.pacsun.com
https://www.pacsun.com/john-galt/butterfly-t-shirt-0702454500755.html?country=IN,John Galt Butterfly T-Shirt,['1SZ   SIZE'],None,['WHITE'],Short sleeves Crew neckline Butterfly embroidery Cropped length Raw cut hem 100% cotton Machine washable,women,[''],"INR 1,884.00",,,John Galt,pacsun,www.pacsun.com
https://www.pacsun.com/santa-cruz/opus-dot-tie-dyed-hoodie-0751020500020.html?country=IN,Santa Cruz Opus Dot Tie-Dyed Hoodie,"['SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['TIE DYE'],Tie-dyed pullover hoodie Kangaroo pocket Santa Cruz branding at left chest and back Long sleeves Drawstring adjustable hood 70% cotton 30% polyester Machine washable,women,,"INR 5,325.00",,Take 17% Off With Code 17OFF,Santa Cruz,pacsun,www.pacsun.com
https://www.pacsun.com/lost-wander/aloha-lei-pants-0850517330015.html?country=IN,Lost + Wander Aloha Lei Pants,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE']",None,['BLACK MULTI'],High waisted pants Adjustable tie waist Semi-loose fit 100% rayon fabrication Hand wash,women,,"INR 5,571.00",,Take 17% Off With Code 17OFF,Lost + Wander,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts-by-pacsun/purple-nadia-sporty-cropped-bikini-top-0810451180505054.html?country=IN,LA Hearts by PacSun Purple Nadia Sporty Cropped Bikini Top,"['MED   SIZE', 'LRG   SIZE', 'XLG   SIZE', 'XXSML SIZE', 'XS    SIZE']",None,['PURPLE'],"Lined; Unpadded V-neckline Fixed straps Cropped silhouette Back clasp closure Model is wearing an xsmall 80% nylon, 20% spandex Hand wash",women,,"INR 2,208.00",,Take 17% Off With Code 17OFF,LA Hearts by PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/salero-swim/tie-dye-wide-strap-bralette-bikini-top-0800148510001998.html?country=IN,Salero Swim Tie Dye Wide Strap Bralette Bikini Top,"['XS    SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['TIE DYE'],Lined; Removable padding Triangle cups Fixed straps Ring front and back detail Model is wearing a small Hand wash,women,,"INR 3,519.00",,Take 17% Off With Code 17OFF,Salero Swim,pacsun,www.pacsun.com
https://www.pacsun.com/lost-wander/aloha-lei-crop-top-0731517330042.html?country=IN,Lost + Wander Aloha Lei Crop Top,"['XS    SIZE', 'SML   SIZE']",None,['BLACK MULTI'],Cropped tank top Adjustable spaghetti straps Knotted front V-neckline 100% rayon Machine washable,women,,"INR 4,751.00",,Take 17% Off With Code 17OFF,Lost + Wander,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/lauren-blue-paperbag-denim-mom-shorts-0829436750077.html?country=IN,PacSun Lauren Blue Paperbag Denim Mom Shorts,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['MEDIUM INDIGO'],"High-rise 11"" rise 2.5"" inseam",women,,"INR 3,846.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/dazzle-high-waisted-denim-festival-shorts-0829103680371.html?country=IN,PacSun Dazzle High Waisted Denim Festival Shorts,"['22', '23', '24', '25', '26', '27', '28', '29', '31', '32']",None,['MEDIUM INDIGO'],"High-rise 10.5"" rise 2.5"" inseam",women,,"INR 3,273.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/anthracite-corduroy-joggers-0850436750029.html?country=IN,PacSun Anthracite Corduroy Joggers,['MED   SIZE'],None,['BLACK'],"26"" inseam High-rise Corduroy fabric Drawcord waistband Side pockets Relaxed fit Model is wearing a small 100% cotton Machine washable",women,,"INR 3,519.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/pacsun/ecru-corduroy-joggers-0850436750030.html?country=IN,PacSun Ecru Corduroy Joggers,"['SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['CREAM'],"26"" inseam High-rise Corduroy fabric Drawcord waistband Side pockets Relaxed fit Model is wearing a small 100% cotton Machine washable",women,,"INR 3,519.00",,Take 17% Off With Code 17OFF,PacSun,pacsun,www.pacsun.com
https://www.pacsun.com/lost-wander/aloha-lei-crop-top-0731517330042.html?country=IN,Lost + Wander Aloha Lei Crop Top,"['XS    SIZE', 'SML   SIZE']",None,['BLACK MULTI'],Cropped tank top Adjustable spaghetti straps Knotted front V-neckline 100% rayon Machine washable,women,Lost + Wander Aloha Lei Crop Top,"INR 4,751.00",,Take 17% Off With Code 17OFF,Lost + Wander,pacsun,www.pacsun.com
https://www.pacsun.com/la-hearts/floral-lace-trim-mini-skirt-0840461580125.html?country=IN,LA Hearts Floral Lace Trim Mini Skirt,"['XS    SIZE', 'SML   SIZE', 'MED   SIZE', 'LRG   SIZE']",None,['FLORAL'],Woven fabric Floral print Back zipper closure Lace trim 100% rayon Machine washable,women,LA Hearts Floral Lace Trim Mini Skirt,"INR 2,863.00",,Take 17% Off With Code 17OFF,LA Hearts,pacsun,www.pacsun.com
